#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IGF2	TEK	9606.ENSP00000391826	9606.ENSP00000369375	0	0	0	0	0.072	0	0.650	0.248	0.734
IGF2	MFAP4	9606.ENSP00000391826	9606.ENSP00000378957	0	0	0	0	0.123	0	0	0.409	0.459
IGF2	PECAM1	9606.ENSP00000391826	9606.ENSP00000457421	0	0	0	0	0.043	0.134	0	0.339	0.404
IGFBP6	PDGFA	9606.ENSP00000301464	9606.ENSP00000346508	0	0	0	0	0.044	0	0.540	0.201	0.617
IL17B	IL33	9606.ENSP00000261796	9606.ENSP00000370842	0	0	0	0	0.042	0	0	0.550	0.550
IL17B	IL17D	9606.ENSP00000261796	9606.ENSP00000302924	0	0	0	0.708	0.044	0	0	0.641	0.642
IL17B	IL17RD	9606.ENSP00000261796	9606.ENSP00000296318	0	0	0	0	0.044	0	0	0.852	0.852
IL17D	IL17RD	9606.ENSP00000302924	9606.ENSP00000296318	0	0	0	0	0.050	0	0	0.784	0.786
IL17D	LEPR	9606.ENSP00000302924	9606.ENSP00000330393	0	0	0	0	0	0	0.650	0	0.650
IL17D	LIFR	9606.ENSP00000302924	9606.ENSP00000398368	0	0	0	0	0.067	0	0.650	0.078	0.672
IL17RD	VWF	9606.ENSP00000296318	9606.ENSP00000261405	0	0	0	0	0	0	0.500	0.045	0.502
IL17RD	SPRY1	9606.ENSP00000296318	9606.ENSP00000481675	0	0	0	0	0.058	0	0	0.444	0.453
IL17RD	SPRY2	9606.ENSP00000296318	9606.ENSP00000366306	0	0	0	0	0.049	0	0	0.636	0.639
IL17RD	SPRY4	9606.ENSP00000296318	9606.ENSP00000344967	0	0	0	0	0.073	0	0	0.867	0.871
IL1RL1	TAC1	9606.ENSP00000233954	9606.ENSP00000321106	0	0	0	0	0	0	0	0.415	0.414
IL1RL1	TSLP	9606.ENSP00000233954	9606.ENSP00000339804	0	0	0	0	0.086	0	0	0.823	0.831
IL1RL1	IL33	9606.ENSP00000233954	9606.ENSP00000370842	0	0	0	0	0.086	0.963	0.900	0.999	0.999
IL33	LYVE1	9606.ENSP00000370842	9606.ENSP00000256178	0	0	0	0	0.197	0	0	0.296	0.411
IL33	TAC1	9606.ENSP00000370842	9606.ENSP00000321106	0	0	0	0	0.074	0	0	0.431	0.450
IL33	TSLP	9606.ENSP00000370842	9606.ENSP00000339804	0	0	0	0	0.123	0	0	0.924	0.930
IL33	SIGLEC6	9606.ENSP00000370842	9606.ENSP00000401502	0	0	0	0	0	0	0	0.425	0.424
INKA1	PAK5	9606.ENSP00000498241	9606.ENSP00000367686	0	0	0	0	0	0.777	0	0.380	0.856
ITGA1	TNN	9606.ENSP00000282588	9606.ENSP00000239462	0	0	0	0	0.059	0.098	0.650	0.086	0.692
ITGA1	KLF2	9606.ENSP00000282588	9606.ENSP00000248071	0	0	0	0	0.055	0	0	0.399	0.407
ITGA1	VWF	9606.ENSP00000282588	9606.ENSP00000261405	0	0	0	0.549	0.089	0	0.650	0.152	0.706
ITGA1	SELP	9606.ENSP00000282588	9606.ENSP00000263686	0	0	0	0	0.091	0	0	0.522	0.547
ITGA1	MCAM	9606.ENSP00000282588	9606.ENSP00000264036	0	0	0	0	0.086	0.067	0	0.419	0.461
ITGA1	PECAM1	9606.ENSP00000282588	9606.ENSP00000457421	0	0	0	0	0.067	0.067	0	0.430	0.460
ITGA1	S1PR1	9606.ENSP00000282588	9606.ENSP00000305416	0	0	0	0	0.047	0	0	0.530	0.532
ITGA1	MYH11	9606.ENSP00000282588	9606.ENSP00000379616	0	0	0	0	0.074	0	0.500	0.135	0.565
ITGA1	TNXB	9606.ENSP00000282588	9606.ENSP00000407685	0	0	0	0	0	0	0.650	0.105	0.673
ITGA1	RELN	9606.ENSP00000282588	9606.ENSP00000392423	0	0	0	0	0.044	0.067	0.650	0.108	0.684
ITGA1	LAMC3	9606.ENSP00000282588	9606.ENSP00000354360	0	0	0	0	0.042	0.071	0.650	0.243	0.732
ITGA1	THBS4	9606.ENSP00000282588	9606.ENSP00000339730	0	0	0	0	0.049	0.045	0.650	0.408	0.786
ITGA1	ITGA8	9606.ENSP00000282588	9606.ENSP00000367316	0	0	0	0.594	0.130	0	0.720	0.228	0.795
ITGA1	LAMA2	9606.ENSP00000282588	9606.ENSP00000400365	0	0	0	0	0.111	0.071	0.650	0.541	0.849
ITGA1	ITGA10	9606.ENSP00000282588	9606.ENSP00000358310	0	0	0	0.869	0.050	0	0.900	0.581	0.956
ITGA10	TNN	9606.ENSP00000358310	9606.ENSP00000239462	0	0	0	0	0.079	0.098	0.650	0.086	0.698
ITGA10	VWF	9606.ENSP00000358310	9606.ENSP00000261405	0	0	0	0.548	0.102	0	0.650	0.090	0.689
ITGA10	THBS4	9606.ENSP00000358310	9606.ENSP00000339730	0	0	0	0	0	0.045	0.650	0.258	0.730
ITGA10	LAMC3	9606.ENSP00000358310	9606.ENSP00000354360	0	0	0	0	0.049	0.071	0.650	0.528	0.834
ITGA10	TNXB	9606.ENSP00000358310	9606.ENSP00000407685	0	0	0	0	0	0	0.650	0.080	0.664
ITGA10	LAMA2	9606.ENSP00000358310	9606.ENSP00000400365	0	0	0	0	0.050	0.071	0.650	0.335	0.767
ITGA10	ITGA8	9606.ENSP00000358310	9606.ENSP00000367316	0	0	0	0.588	0.069	0	0.720	0.222	0.779
ITGA10	RELN	9606.ENSP00000358310	9606.ENSP00000392423	0	0	0	0	0	0.067	0.650	0.445	0.802
ITGA8	TNN	9606.ENSP00000367316	9606.ENSP00000239462	0	0	0	0	0.049	0.098	0.900	0.129	0.915
ITGA8	VWF	9606.ENSP00000367316	9606.ENSP00000261405	0	0	0	0	0.092	0	0.650	0.155	0.708
ITGA8	THBS4	9606.ENSP00000367316	9606.ENSP00000339730	0	0	0	0	0.061	0.054	0.650	0.181	0.711
ITGA8	LAMC3	9606.ENSP00000367316	9606.ENSP00000354360	0	0	0	0	0.042	0.071	0.650	0.229	0.727
ITGA8	MYH11	9606.ENSP00000367316	9606.ENSP00000379616	0	0	0	0	0.225	0	0	0.282	0.420
ITGA8	RELN	9606.ENSP00000367316	9606.ENSP00000392423	0	0	0	0	0.061	0.072	0.650	0.213	0.727
ITGA8	LAMA2	9606.ENSP00000367316	9606.ENSP00000400365	0	0	0	0	0.087	0.100	0.650	0.603	0.870
ITGA8	TNXB	9606.ENSP00000367316	9606.ENSP00000407685	0	0	0	0	0.062	0	0.900	0.260	0.924
JAG1	RCVRN	9606.ENSP00000254958	9606.ENSP00000226193	0	0	0	0	0	0.109	0	0.358	0.404
JAG1	TBX2	9606.ENSP00000254958	9606.ENSP00000240328	0	0	0	0	0.044	0.045	0	0.493	0.497
JAG1	VWF	9606.ENSP00000254958	9606.ENSP00000261405	0	0	0	0	0.067	0.091	0	0.353	0.404
JAG1	VEGFC	9606.ENSP00000254958	9606.ENSP00000480043	0	0	0	0	0.067	0.066	0	0.375	0.408
JAG1	JUN	9606.ENSP00000254958	9606.ENSP00000360266	0	0	0	0	0.069	0.093	0	0.386	0.437
JAG1	TGFBR2	9606.ENSP00000254958	9606.ENSP00000351905	0	0	0	0	0.104	0.098	0	0.371	0.447
JAG1	SPRY2	9606.ENSP00000254958	9606.ENSP00000366306	0	0	0	0	0.084	0	0	0.450	0.474
JAG1	NKD1	9606.ENSP00000254958	9606.ENSP00000268459	0	0	0	0	0	0	0	0.476	0.476
JAG1	TEK	9606.ENSP00000254958	9606.ENSP00000369375	0	0	0	0	0.060	0	0	0.484	0.494
JAG1	KLF4	9606.ENSP00000254958	9606.ENSP00000363804	0	0	0	0	0.059	0.095	0	0.457	0.497
JAG1	TP63	9606.ENSP00000254958	9606.ENSP00000264731	0	0	0	0	0.063	0.045	0	0.493	0.506
JAG1	PECAM1	9606.ENSP00000254958	9606.ENSP00000457421	0	0	0	0	0.062	0.107	0	0.512	0.556
JAG1	KDR	9606.ENSP00000254958	9606.ENSP00000263923	0	0	0	0	0.076	0	0	0.689	0.701
JAG1	NOTCH4	9606.ENSP00000254958	9606.ENSP00000364163	0	0	0	0.678	0.047	0.087	0.900	0.990	0.999
JAM2	JAM3	9606.ENSP00000383376	9606.ENSP00000299106	0	0	0	0.834	0.083	0.405	0.900	0.854	0.990
JAM3	SELP	9606.ENSP00000299106	9606.ENSP00000263686	0	0	0	0	0.139	0	0	0.458	0.514
JAM3	PECAM1	9606.ENSP00000299106	9606.ENSP00000457421	0	0	0	0	0.047	0	0	0.623	0.625
JUN	NGFR	9606.ENSP00000360266	9606.ENSP00000172229	0	0	0	0	0	0	0	0.478	0.478
JUN	KLF2	9606.ENSP00000360266	9606.ENSP00000248071	0	0	0	0	0.295	0.091	0	0.597	0.720
JUN	KDR	9606.ENSP00000360266	9606.ENSP00000263923	0	0	0	0	0	0.053	0	0.493	0.499
JUN	MECOM	9606.ENSP00000360266	9606.ENSP00000264674	0	0	0	0	0.087	0.328	0.500	0.234	0.734
JUN	TP63	9606.ENSP00000360266	9606.ENSP00000264731	0	0	0	0	0	0	0	0.513	0.513
JUN	PELI2	9606.ENSP00000360266	9606.ENSP00000267460	0	0	0	0	0	0	0	0.456	0.456
JUN	MAP1B	9606.ENSP00000360266	9606.ENSP00000296755	0	0	0	0	0.042	0.131	0	0.397	0.454
JUN	SOX17	9606.ENSP00000360266	9606.ENSP00000297316	0	0	0	0	0.049	0.095	0	0.533	0.563
JUN	NOS3	9606.ENSP00000360266	9606.ENSP00000297494	0	0	0	0	0	0	0	0.543	0.543
JUN	JUNB	9606.ENSP00000360266	9606.ENSP00000303315	0	0	0	0.897	0.543	0.639	0.900	0.983	0.999
JUN	RHOJ	9606.ENSP00000360266	9606.ENSP00000316729	0	0	0	0	0.067	0.095	0	0.367	0.419
JUN	TGFBR2	9606.ENSP00000360266	9606.ENSP00000351905	0	0	0	0	0.058	0.085	0	0.489	0.521
JUN	NGF	9606.ENSP00000360266	9606.ENSP00000358525	0	0	0	0	0.044	0	0	0.651	0.652
JUN	NFIA	9606.ENSP00000360266	9606.ENSP00000360231	0	0	0	0	0.056	0.131	0	0.438	0.499
JUN	SNCA	9606.ENSP00000360266	9606.ENSP00000500990	0	0	0	0	0	0	0	0.402	0.402
JUN	ZEB2	9606.ENSP00000360266	9606.ENSP00000487174	0	0	0	0	0.044	0	0	0.429	0.430
JUN	PECAM1	9606.ENSP00000360266	9606.ENSP00000457421	0	0	0	0	0	0	0	0.438	0.438
JUN	TXNIP	9606.ENSP00000360266	9606.ENSP00000462521	0	0	0	0	0.101	0	0	0.417	0.453
JUN	LIFR	9606.ENSP00000360266	9606.ENSP00000398368	0	0	0	0	0	0	0	0.465	0.465
JUN	OGN	9606.ENSP00000360266	9606.ENSP00000364711	0	0	0	0	0.044	0	0	0.467	0.468
JUN	NOTCH4	9606.ENSP00000360266	9606.ENSP00000364163	0	0	0	0	0.063	0.093	0	0.503	0.541
JUN	KLF9	9606.ENSP00000360266	9606.ENSP00000366330	0	0	0	0	0.144	0.091	0	0.505	0.581
JUN	VEGFC	9606.ENSP00000360266	9606.ENSP00000480043	0	0	0	0	0.074	0	0	0.582	0.597
JUN	KLF4	9606.ENSP00000360266	9606.ENSP00000363804	0	0	0	0	0.265	0.091	0	0.514	0.647
JUN	ZFP36	9606.ENSP00000360266	9606.ENSP00000471239	0	0	0	0	0.562	0	0	0.379	0.716
JUN	RPS6KA2	9606.ENSP00000360266	9606.ENSP00000422435	0	0	0	0	0.047	0.292	0	0.648	0.741
JUN	MAFF	9606.ENSP00000360266	9606.ENSP00000442060	0	0	0	0	0.235	0.159	0	0.642	0.750
JUN	NR4A1	9606.ENSP00000360266	9606.ENSP00000440864	0	0	0	0	0.275	0.072	0	0.760	0.825
JUNB	KLF2	9606.ENSP00000303315	9606.ENSP00000248071	0	0	0	0	0.250	0.091	0	0.194	0.403
JUNB	MAFF	9606.ENSP00000303315	9606.ENSP00000442060	0	0	0	0	0.271	0.073	0	0.316	0.498
JUNB	KLF4	9606.ENSP00000303315	9606.ENSP00000363804	0	0	0	0	0.366	0.091	0	0.259	0.536
JUNB	NR4A1	9606.ENSP00000303315	9606.ENSP00000440864	0	0	0	0	0.507	0.071	0	0.390	0.696
JUNB	ZFP36	9606.ENSP00000303315	9606.ENSP00000471239	0	0	0	0	0.812	0	0	0.221	0.847
KANK3	PRRG3	9606.ENSP00000328923	9606.ENSP00000359378	0	0	0	0	0.060	0	0	0.405	0.416
KCNA1	SLC17A7	9606.ENSP00000371985	9606.ENSP00000221485	0	0	0	0	0.241	0	0	0.289	0.437
KCNA1	TPI1	9606.ENSP00000371985	9606.ENSP00000229270	0	0	0	0	0	0	0	0.666	0.666
KCNA1	VWF	9606.ENSP00000371985	9606.ENSP00000261405	0	0	0	0	0.148	0.128	0	0.377	0.497
KCNA1	NRXN2	9606.ENSP00000371985	9606.ENSP00000265459	0	0	0	0	0.184	0	0	0.521	0.592
KCNA1	SCN2B	9606.ENSP00000371985	9606.ENSP00000278947	0	0	0	0	0.224	0	0	0.287	0.423
KCNA1	SCN4B	9606.ENSP00000371985	9606.ENSP00000322460	0	0	0	0	0.189	0	0	0.400	0.492
KCNA1	SPARCL1	9606.ENSP00000371985	9606.ENSP00000414856	0	0	0	0	0.162	0	0	0.351	0.433
KCNA1	SCN11A	9606.ENSP00000371985	9606.ENSP00000499569	0	0	0	0	0.060	0.092	0	0.450	0.490
KCNJ8	SCN2B	9606.ENSP00000499300	9606.ENSP00000278947	0	0	0	0	0	0	0	0.633	0.633
KCNJ8	SCN4B	9606.ENSP00000499300	9606.ENSP00000322460	0	0	0	0	0.074	0	0	0.479	0.496
KCNJ8	RGS5	9606.ENSP00000499300	9606.ENSP00000433001	0	0	0	0	0.224	0.048	0	0.262	0.407
KCNS2	SCN11A	9606.ENSP00000287042	9606.ENSP00000499569	0	0	0	0	0.042	0.070	0	0.485	0.501
KDR	RASIP1	9606.ENSP00000263923	9606.ENSP00000222145	0	0	0	0	0.340	0	0	0.182	0.437
KDR	KLF2	9606.ENSP00000263923	9606.ENSP00000248071	0	0	0	0	0.049	0.052	0	0.491	0.501
KDR	PLVAP	9606.ENSP00000263923	9606.ENSP00000252590	0	0	0	0	0.208	0	0	0.367	0.477
KDR	LYVE1	9606.ENSP00000263923	9606.ENSP00000256178	0	0	0	0	0.209	0.052	0	0.761	0.805
KDR	SEMA6A	9606.ENSP00000263923	9606.ENSP00000257414	0	0	0	0	0.084	0	0	0.560	0.579
KDR	LMO2	9606.ENSP00000263923	9606.ENSP00000257818	0	0	0	0	0.044	0.045	0	0.463	0.467
KDR	VWF	9606.ENSP00000263923	9606.ENSP00000261405	0	0	0	0	0.317	0	0	0.787	0.848
KDR	SELP	9606.ENSP00000263923	9606.ENSP00000263686	0	0	0	0	0.064	0.045	0	0.437	0.453
KDR	MYH11	9606.ENSP00000263923	9606.ENSP00000379616	0	0	0	0	0.067	0	0	0.383	0.400
KDR	PRND	9606.ENSP00000263923	9606.ENSP00000306900	0	0	0	0	0.073	0	0	0.390	0.410
KDR	MMRN2	9606.ENSP00000263923	9606.ENSP00000361097	0	0	0	0	0.247	0.092	0	0.244	0.438
KDR	SPARCL1	9606.ENSP00000263923	9606.ENSP00000414856	0	0	0	0	0.430	0	0	0.092	0.460
KDR	TAL1	9606.ENSP00000263923	9606.ENSP00000294339	0	0	0	0	0.068	0	0	0.478	0.493
KDR	SOX7	9606.ENSP00000263923	9606.ENSP00000301921	0	0	0	0	0.183	0	0	0.413	0.500
KDR	TGFBR2	9606.ENSP00000263923	9606.ENSP00000351905	0	0	0	0.555	0.075	0.074	0	0.484	0.519
KDR	KLF4	9606.ENSP00000263923	9606.ENSP00000363804	0	0	0	0	0	0.052	0	0.521	0.527
KDR	KL	9606.ENSP00000263923	9606.ENSP00000369442	0	0	0	0	0.059	0.071	0	0.504	0.529
KDR	NOTCH4	9606.ENSP00000263923	9606.ENSP00000364163	0	0	0	0	0.148	0	0	0.479	0.537
KDR	ROBO4	9606.ENSP00000263923	9606.ENSP00000304945	0	0	0	0	0.234	0.065	0	0.425	0.552
KDR	NPR1	9606.ENSP00000263923	9606.ENSP00000357669	0	0	0	0.548	0.297	0	0	0.459	0.604
KDR	S1PR1	9606.ENSP00000263923	9606.ENSP00000305416	0	0	0	0	0.144	0	0	0.615	0.656
KDR	TIE1	9606.ENSP00000263923	9606.ENSP00000361554	0	0	0	0.594	0.262	0	0	0.568	0.667
KDR	SOX17	9606.ENSP00000263923	9606.ENSP00000297316	0	0	0	0	0.325	0	0	0.548	0.682
KDR	NTF4	9606.ENSP00000263923	9606.ENSP00000469455	0	0	0	0	0	0	0.650	0.220	0.715
KDR	NOS3	9606.ENSP00000263923	9606.ENSP00000297494	0	0	0	0	0.102	0	0	0.697	0.716
KDR	SOX18	9606.ENSP00000263923	9606.ENSP00000341815	0	0	0	0	0.546	0	0	0.450	0.740
KDR	TEK	9606.ENSP00000263923	9606.ENSP00000369375	0	0	0	0.591	0.334	0	0	0.631	0.744
KDR	PTPRB	9606.ENSP00000263923	9606.ENSP00000334928	0	0	0	0	0.234	0.051	0	0.688	0.754
KDR	TRPC1	9606.ENSP00000263923	9606.ENSP00000419313	0	0	0	0	0	0	0	0.836	0.836
KDR	PDGFD	9606.ENSP00000263923	9606.ENSP00000376865	0	0	0	0	0.066	0	0.650	0.570	0.847
KDR	NGF	9606.ENSP00000263923	9606.ENSP00000358525	0	0	0	0	0.042	0	0.650	0.662	0.876
KDR	PDGFA	9606.ENSP00000263923	9606.ENSP00000346508	0	0	0	0	0.042	0	0.650	0.721	0.898
KDR	MCAM	9606.ENSP00000263923	9606.ENSP00000264036	0	0	0	0	0.168	0.045	0	0.932	0.941
KDR	NRP1	9606.ENSP00000263923	9606.ENSP00000265371	0	0	0	0	0.074	0.828	0.700	0.997	0.999
KDR	VEGFC	9606.ENSP00000263923	9606.ENSP00000480043	0	0	0	0	0.057	0.958	0.700	0.999	0.999
KDR	PGF	9606.ENSP00000263923	9606.ENSP00000451040	0	0	0	0	0.067	0	0.650	0.998	0.999
KDR	VEGFD	9606.ENSP00000263923	9606.ENSP00000297904	0	0	0	0	0.057	0.345	0.700	0.998	0.999
KDR	PECAM1	9606.ENSP00000263923	9606.ENSP00000457421	0	0	0	0	0.128	0.045	0.800	0.999	0.999
KIF26A	LDB2	9606.ENSP00000388241	9606.ENSP00000306772	0	0	0	0	0.055	0	0	0.423	0.431
KL	TRPC6	9606.ENSP00000369442	9606.ENSP00000340913	0	0	0	0	0.063	0.052	0	0.505	0.522
KL	TRPC1	9606.ENSP00000369442	9606.ENSP00000419313	0	0	0	0	0.044	0.052	0	0.520	0.527
KLF2	NR5A2	9606.ENSP00000248071	9606.ENSP00000356331	0	0	0	0	0.051	0.060	0	0.396	0.414
KLF2	VWF	9606.ENSP00000248071	9606.ENSP00000261405	0	0	0	0	0.123	0.058	0	0.363	0.428
KLF2	ZFP36	9606.ENSP00000248071	9606.ENSP00000471239	0	0	0	0	0.370	0.069	0	0.114	0.435
KLF2	NR4A1	9606.ENSP00000248071	9606.ENSP00000440864	0	0	0	0	0.114	0.052	0	0.446	0.494
KLF2	SOX17	9606.ENSP00000248071	9606.ENSP00000297316	0	0	0	0	0.072	0.095	0	0.459	0.506
KLF2	PECAM1	9606.ENSP00000248071	9606.ENSP00000457421	0	0	0	0	0.208	0	0	0.447	0.543
KLF2	KLF4	9606.ENSP00000248071	9606.ENSP00000363804	0	0	0	0.857	0.243	0	0	0.463	0.576
KLF2	NOS3	9606.ENSP00000248071	9606.ENSP00000297494	0	0	0	0	0.057	0	0	0.610	0.616
KLF2	THBD	9606.ENSP00000248071	9606.ENSP00000366307	0	0	0	0	0.131	0.095	0	0.554	0.619
KLF2	S1PR1	9606.ENSP00000248071	9606.ENSP00000305416	0	0	0	0	0.225	0	0	0.822	0.856
KLF4	KRT14	9606.ENSP00000363804	9606.ENSP00000167586	0	0	0	0	0.058	0.095	0	0.378	0.423
KLF4	TDGF1	9606.ENSP00000363804	9606.ENSP00000296145	0	0	0	0	0	0.095	0	0.641	0.661
KLF4	SOX17	9606.ENSP00000363804	9606.ENSP00000297316	0	0	0	0	0.048	0.095	0	0.653	0.674
KLF4	NOS3	9606.ENSP00000363804	9606.ENSP00000297494	0	0	0	0	0.055	0	0	0.396	0.405
KLF4	SOX7	9606.ENSP00000363804	9606.ENSP00000301921	0	0	0	0	0.072	0.095	0	0.404	0.456
KLF4	SCARA5	9606.ENSP00000363804	9606.ENSP00000346990	0	0	0	0	0.068	0	0	0.404	0.421
KLF4	TGFBR2	9606.ENSP00000363804	9606.ENSP00000351905	0	0	0	0	0.141	0.071	0	0.324	0.413
KLF4	NR5A2	9606.ENSP00000363804	9606.ENSP00000356331	0	0	0	0	0.051	0.060	0	0.694	0.704
KLF4	ZFP36	9606.ENSP00000363804	9606.ENSP00000471239	0	0	0	0	0.343	0.069	0	0.134	0.424
KLF4	LIFR	9606.ENSP00000363804	9606.ENSP00000398368	0	0	0	0	0.061	0.063	0	0.405	0.431
KLF4	THBD	9606.ENSP00000363804	9606.ENSP00000366307	0	0	0	0	0.163	0.095	0	0.365	0.477
KLF4	MYH11	9606.ENSP00000363804	9606.ENSP00000379616	0	0	0	0	0.048	0.063	0	0.490	0.505
KLF4	NR4A1	9606.ENSP00000363804	9606.ENSP00000440864	0	0	0	0	0.256	0.052	0	0.381	0.525
KLF4	PECAM1	9606.ENSP00000363804	9606.ENSP00000457421	0	0	0	0	0.092	0	0	0.507	0.533
KLF9	TXNIP	9606.ENSP00000366330	9606.ENSP00000462521	0	0	0	0	0.088	0.051	0	0.461	0.492
KLHL13	KLHL3	9606.ENSP00000419803	9606.ENSP00000312397	0	0	0.120	0.780	0	0.065	0.900	0.100	0.916
KLHL13	ZBTB16	9606.ENSP00000419803	9606.ENSP00000338157	0	0	0	0.552	0	0.059	0.400	0	0.411
KLHL3	ZBTB16	9606.ENSP00000312397	9606.ENSP00000338157	0	0	0	0.558	0.058	0.059	0.400	0.088	0.450
KRT14	MEOX1	9606.ENSP00000167586	9606.ENSP00000321684	0	0	0	0	0.049	0	0	0.508	0.512
KRT14	PECAM1	9606.ENSP00000167586	9606.ENSP00000457421	0	0	0	0	0	0.067	0	0.508	0.521
KRT14	TP63	9606.ENSP00000167586	9606.ENSP00000264731	0	0	0	0	0.320	0	0	0.704	0.790
LAMA2	TNN	9606.ENSP00000400365	9606.ENSP00000239462	0	0	0	0	0.126	0	0.540	0.057	0.587
LAMA2	SGCA	9606.ENSP00000400365	9606.ENSP00000262018	0	0	0	0	0.095	0	0	0.905	0.910
LAMA2	PDE7B	9606.ENSP00000400365	9606.ENSP00000310661	0	0	0	0	0.088	0	0	0.397	0.427
LAMA2	THBS4	9606.ENSP00000400365	9606.ENSP00000339730	0	0	0	0	0.101	0.098	0	0.479	0.541
LAMA2	LAMC3	9606.ENSP00000400365	9606.ENSP00000354360	0	0	0	0.706	0.273	0.513	0.800	0.245	0.939
LAMA2	OGN	9606.ENSP00000400365	9606.ENSP00000364711	0	0	0	0	0.292	0.108	0	0.173	0.432
LAMA2	MMRN1	9606.ENSP00000400365	9606.ENSP00000378431	0	0	0	0	0.068	0.067	0.540	0.047	0.567
LAMA2	SPARCL1	9606.ENSP00000400365	9606.ENSP00000414856	0	0	0	0	0.194	0	0	0.288	0.402
LAMC3	RELN	9606.ENSP00000354360	9606.ENSP00000392423	0	0	0	0	0.049	0	0	0.539	0.542
LCA5	RD3	9606.ENSP00000376686	9606.ENSP00000355969	0	0	0	0	0	0	0	0.872	0.872
LCA5	SH3BGRL2	9606.ENSP00000376686	9606.ENSP00000358853	0	0	0	0	0.062	0	0	0.392	0.405
LCN10	LCN6	9606.ENSP00000418491	9606.ENSP00000339621	0	0.155	0.335	0	0.270	0	0	0.726	0.872
LDB2	LMO2	9606.ENSP00000306772	9606.ENSP00000257818	0	0	0	0	0.061	0.166	0	0.998	0.998
LDB2	TAL1	9606.ENSP00000306772	9606.ENSP00000294339	0	0	0	0	0.049	0.087	0	0.995	0.995
LDB2	TEK	9606.ENSP00000306772	9606.ENSP00000369375	0	0	0	0	0.344	0	0	0.127	0.404
LDB2	LHX6	9606.ENSP00000306772	9606.ENSP00000377854	0	0	0	0	0.088	0.133	0	0.592	0.649
LEPR	PECAM1	9606.ENSP00000330393	9606.ENSP00000457421	0	0	0	0	0.043	0	0	0.406	0.407
LEPR	PDE3A	9606.ENSP00000330393	9606.ENSP00000351957	0	0	0	0	0.049	0	0	0.439	0.443
LEPR	SOCS2	9606.ENSP00000330393	9606.ENSP00000481249	0	0	0	0	0.061	0.135	0	0.464	0.526
LEPR	TSLP	9606.ENSP00000330393	9606.ENSP00000339804	0	0	0	0	0.049	0	0.650	0	0.652
LEPR	PDGFA	9606.ENSP00000330393	9606.ENSP00000346508	0	0	0	0	0	0	0.650	0.114	0.676
LHX6	SLC17A7	9606.ENSP00000377854	9606.ENSP00000221485	0	0	0	0	0.067	0	0	0.422	0.437
LHX6	NR2F1	9606.ENSP00000377854	9606.ENSP00000325819	0	0	0	0	0.072	0	0	0.458	0.475
LHX6	VIP	9606.ENSP00000377854	9606.ENSP00000356213	0	0	0	0	0.086	0	0	0.396	0.425
LHX6	MSX1	9606.ENSP00000377854	9606.ENSP00000372170	0	0	0	0	0.061	0.071	0	0.723	0.738
LHX6	SLCO1C1	9606.ENSP00000377854	9606.ENSP00000444149	0	0	0	0	0.067	0.094	0	0.353	0.405
LHX6	MEIS2	9606.ENSP00000377854	9606.ENSP00000453793	0	0	0	0	0	0.071	0	0.401	0.420
LHX6	RELN	9606.ENSP00000377854	9606.ENSP00000392423	0	0	0	0	0.054	0	0	0.559	0.565
LHX6	PDE1A	9606.ENSP00000377854	9606.ENSP00000410309	0	0	0	0	0.073	0	0	0.722	0.731
LHX6	PDE1C	9606.ENSP00000377854	9606.ENSP00000379496	0	0	0	0	0	0	0	0.890	0.890
LIFR	TSLP	9606.ENSP00000398368	9606.ENSP00000339804	0	0	0	0	0.056	0	0.650	0.079	0.669
LIFR	PDGFA	9606.ENSP00000398368	9606.ENSP00000346508	0	0	0	0	0	0	0.650	0.159	0.693
LIFR	NGF	9606.ENSP00000398368	9606.ENSP00000358525	0	0	0	0	0.077	0	0	0.488	0.507
LMO2	SOX7	9606.ENSP00000257818	9606.ENSP00000301921	0	0	0	0	0.044	0	0	0.398	0.400
LMO2	PECAM1	9606.ENSP00000257818	9606.ENSP00000457421	0	0	0	0	0.163	0.054	0	0.323	0.417
LMO2	PRDM5	9606.ENSP00000257818	9606.ENSP00000264808	0	0	0	0	0.049	0.078	0	0.404	0.432
LMO2	PRDM16	9606.ENSP00000257818	9606.ENSP00000270722	0	0	0	0	0.049	0.071	0	0.415	0.438
LMO2	MECOM	9606.ENSP00000257818	9606.ENSP00000264674	0	0	0	0	0.049	0.071	0	0.572	0.589
LMO2	MEIS1	9606.ENSP00000257818	9606.ENSP00000272369	0	0	0	0	0.056	0.071	0	0.583	0.603
LMO2	TAL1	9606.ENSP00000257818	9606.ENSP00000294339	0	0	0	0	0.179	0.977	0.500	0.999	0.999
LPAR4	PLPP3	9606.ENSP00000408205	9606.ENSP00000360296	0	0	0	0	0	0	0	0.403	0.403
LRFN5	NRXN2	9606.ENSP00000298119	9606.ENSP00000265459	0	0	0	0	0.135	0.127	0	0.383	0.493
LRFN5	LRRC4C	9606.ENSP00000298119	9606.ENSP00000278198	0	0	0.127	0.632	0.200	0.069	0	0.209	0.418
LRFN5	LRRC4B	9606.ENSP00000298119	9606.ENSP00000498662	0	0	0.139	0.610	0.130	0.069	0	0.277	0.429
